epoch,Loss_u,Loss_b,Loss_i,Loss_p,Total_Loss
1,0.6052646636962891,2.4121625423431396,0.6505110859870911,0.08473724126815796,3.7526755332946777
100,0.539451539516449,2.084780216217041,0.5876246094703674,0.10176144540309906,3.313617706298828
200,0.4878438115119934,1.7392107248306274,0.5320104956626892,0.14731772243976593,2.9063827991485596
300,0.42928439378738403,1.3390942811965942,0.4725707471370697,0.19453752040863037,2.4354867935180664
400,0.3638836741447449,0.9044545888900757,0.40524187684059143,0.22936618328094482,1.9029462337493896
500,0.29653534293174744,0.5032138228416443,0.3314920961856842,0.2397848665714264,1.3710260391235352
600,0.23570990562438965,0.2238205075263977,0.2575526833534241,0.2200787216424942,0.9371618032455444
700,0.18727900087833405,0.09547656774520874,0.191938117146492,0.18052461743354797,0.655218243598938
800,0.1512346863746643,0.06330562382936478,0.14119809865951538,0.14261414110660553,0.4983525276184082
900,0.1255648285150528,0.0640096589922905,0.10706732422113419,0.11938014626502991,0.4160219430923462
1000,0.10773668438196182,0.0687120109796524,0.08626370131969452,0.10619795322418213,0.36891037225723267
1100,0.09527455270290375,0.07060660421848297,0.07381276041269302,0.0951700434088707,0.33486396074295044
1200,0.08625418692827225,0.06997288763523102,0.06597830355167389,0.08353542536497116,0.3057408034801483
1300,0.07940993458032608,0.06798816472291946,0.06068183109164238,0.07142233103513718,0.279502272605896
1400,0.07398352026939392,0.06542167067527771,0.05687969923019409,0.059659428894519806,0.25594431161880493
1500,0.06951536238193512,0.06266916543245316,0.05402263253927231,0.04911359027028084,0.23532076179981232
1600,0.06569156795740128,0.05993059650063515,0.05175602436065674,0.04046302288770676,0.21784120798110962
1700,0.06226111948490143,0.05732044205069542,0.049781814217567444,0.034033916890621185,0.20339730381965637
1800,0.059007428586483,0.054917171597480774,0.04782487079501152,0.02974068745970726,0.19149015843868256
1900,0.05575481802225113,0.05277944356203079,0.045663099735975266,0.02719823643565178,0.18139560520648956
2000,0.05238723009824753,0.050949886441230774,0.043171074241399765,0.025932319462299347,0.17244049906730652
2100,0.0488615557551384,0.04946122691035271,0.04034189134836197,0.025540746748447418,0.164205402135849
2200,0.0452091321349144,0.0483378991484642,0.03727388754487038,0.025740062817931175,0.1565609723329544
2300,0.04152312129735947,0.04758303984999657,0.034131232649087906,0.026327509433031082,0.14956489205360413
2400,0.0379314124584198,0.047157686203718185,0.031092261895537376,0.027128849178552628,0.14331021904945374
