epoch,Loss_u,Loss_b,Loss_i,Loss_p,Total_Loss
1,0.6812514066696167,2.496126413345337,0.6436456441879272,0.11550353467464447,3.9365270137786865
20,0.6621361970901489,2.4459340572357178,0.6331594586372375,0.08566609025001526,3.8268959522247314
40,0.6431840062141418,2.394463539123535,0.6225336194038391,0.061571281403303146,3.721752405166626
60,0.6260112524032593,2.3447048664093018,0.6124430298805237,0.046968698501586914,3.6301276683807373
80,0.6109923720359802,2.2967612743377686,0.6029606461524963,0.041513048112392426,3.552227258682251
100,0.5981785655021667,2.250462293624878,0.5941004157066345,0.04269375652074814,3.4854352474212646
120,0.5872825384140015,2.205312728881836,0.5857861042022705,0.04750509560108185,3.425886631011963
140,0.5777698755264282,2.16060209274292,0.5778595209121704,0.05374566465616226,3.3699769973754883
160,0.5690590143203735,2.1155829429626465,0.5701415538787842,0.06042403355240822,3.3152074813842773
180,0.560775101184845,2.0697031021118164,0.5624914765357971,0.06722885370254517,3.2601983547210693
200,0.5527102947235107,2.0225870609283447,0.5548136234283447,0.07404779642820358,3.2041587829589844
220,0.544741153717041,1.9739606380462646,0.5470450520515442,0.08083762228488922,3.1465845108032227
240,0.5367854833602905,1.9236137866973877,0.5391435623168945,0.08758273720741272,3.087125539779663
260,0.5287833213806152,1.8713847398757935,0.5310791730880737,0.0942780002951622,3.0255253314971924
280,0.5206884741783142,1.8171547651290894,0.5228303074836731,0.10092037916183472,2.9615938663482666
300,0.5124644041061401,1.7608476877212524,0.5143808126449585,0.10750531405210495,2.895198345184326
320,0.5040816068649292,1.7024257183074951,0.5057196021080017,0.11402575671672821,2.8262526988983154
340,0.4955156445503235,1.6418876647949219,0.49683836102485657,0.12047240138053894,2.754714012145996
360,0.48674649000167847,1.5792710781097412,0.48773086071014404,0.12683381140232086,2.6805825233459473
380,0.47775712609291077,1.514647364616394,0.4783919155597687,0.13309639692306519,2.6038928031921387
400,0.46853435039520264,1.448126196861267,0.46881750226020813,0.1392442137002945,2.5247223377227783
420,0.45906853675842285,1.3798547983169556,0.45900478959083557,0.14525851607322693,2.4431865215301514
440,0.44935342669487,1.3100192546844482,0.4489527642726898,0.1511174738407135,2.359442949295044
460,0.4393866956233978,1.238847017288208,0.43866294622421265,0.15679624676704407,2.2736928462982178
480,0.42917007207870483,1.166610598564148,0.4281400442123413,0.1622665822505951,2.1861870288848877
500,0.41870933771133423,1.0936301946640015,0.41739216446876526,0.16749724745750427,2.09722900390625
520,0.40801501274108887,1.0202784538269043,0.4064314365386963,0.17245382070541382,2.007178783416748
540,0.3971020579338074,0.9469770789146423,0.39527446031570435,0.1770990639925003,1.9164527654647827
560,0.3859903812408447,0.8741880655288696,0.383941650390625,0.1813933253288269,1.8255133628845215
580,0.3747046887874603,0.8023984432220459,0.3724587857723236,0.18529552221298218,1.7348575592041016
600,0.36327481269836426,0.7321082353591919,0.3608553409576416,0.18876414000988007,1.6450024843215942
620,0.3517354130744934,0.6638157963752747,0.34916532039642334,0.19175848364830017,1.556475043296814
640,0.3401259183883667,0.5980033874511719,0.33742645382881165,0.19424045085906982,1.4697961807250977
660,0.32849061489105225,0.5351297855377197,0.3256797790527344,0.19617649912834167,1.3854767084121704
680,0.3168778419494629,0.4756176471710205,0.3139689564704895,0.197540283203125,1.3040046691894531
700,0.30533960461616516,0.4198474586009979,0.3023391366004944,0.19831496477127075,1.2258410453796387
720,0.2939307689666748,0.3681477904319763,0.2908362150192261,0.19849607348442078,1.1514108180999756
740,0.2827075719833374,0.320785790681839,0.27950528264045715,0.19809368252754211,1.0810922384262085
760,0.2717261016368866,0.2779560983181,0.2683897614479065,0.19713419675827026,1.0152060985565186
780,0.26104068756103516,0.23976977169513702,0.2575297951698303,0.19566036760807037,0.9540005922317505
800,0.25070181488990784,0.20624467730522156,0.24696166813373566,0.1937304139137268,0.8976385593414307
820,0.24075400829315186,0.1773027777671814,0.23671704530715942,0.19141554832458496,0.8461893796920776
840,0.23123452067375183,0.15277130901813507,0.22682307660579681,0.1887957751750946,0.7996246814727783
860,0.22217202186584473,0.13239137828350067,0.21730199456214905,0.18595518171787262,0.7578206062316895
880,0.21358677744865417,0.11583112925291061,0.2081713080406189,0.18297752737998962,0.7205667495727539
900,0.2054903656244278,0.10270260274410248,0.19944316148757935,0.17994190752506256,0.687578022480011
920,0.19788581132888794,0.09258215874433517,0.19112488627433777,0.17691859602928162,0.6585114598274231
940,0.19076769053936005,0.08503267914056778,0.1832190603017807,0.17396537959575653,0.6329848170280457
960,0.1841231882572174,0.07962453365325928,0.17572441697120667,0.1711249053478241,0.6105970144271851
980,0.17793333530426025,0.07595381885766983,0.16863642632961273,0.16842356324195862,0.590947151184082
1000,0.1721743643283844,0.0736556351184845,0.16194793581962585,0.1658727526664734,0.5736507177352905
1020,0.16681936383247375,0.0724124014377594,0.1556496024131775,0.163471519947052,0.5583528876304626
1040,0.16183960437774658,0.0719563439488411,0.14973001182079315,0.16120992600917816,0.5447359085083008
1060,0.1572059988975525,0.07206800580024719,0.14417587220668793,0.1590728610754013,0.5325227379798889
1080,0.1528899371623993,0.07257165759801865,0.13897235691547394,0.1570424884557724,0.5214764475822449
1100,0.14886415004730225,0.07332968711853027,0.13410311937332153,0.15510055422782898,0.5113974809646606
1120,0.1451030969619751,0.07423663139343262,0.12955084443092346,0.15322954952716827,0.5021201372146606
1140,0.14158324897289276,0.07521329820156097,0.1252974569797516,0.15141335129737854,0.49350735545158386
1160,0.1382829248905182,0.07620158791542053,0.12132465839385986,0.14963757991790771,0.4854467511177063
1180,0.1351824402809143,0.07716041058301926,0.11761394143104553,0.1478896290063858,0.4778464436531067
1200,0.13226386904716492,0.07806182652711868,0.11414714902639389,0.14615856111049652,0.4706314206123352
1220,0.1295110136270523,0.07888775318861008,0.11090657114982605,0.14443515241146088,0.4637404680252075
1240,0.1269092559814453,0.07962775230407715,0.1078752651810646,0.14271163940429688,0.45712390542030334
1260,0.12444540858268738,0.08027690649032593,0.10503698885440826,0.14098156988620758,0.45074087381362915
1280,0.12210755050182343,0.08083461225032806,0.10237652063369751,0.13923949003219604,0.44455817341804504
1300,0.11988504976034164,0.08130260556936264,0.09987957030534744,0.13748112320899963,0.43854835629463196
1320,0.1177683174610138,0.08168486505746841,0.09753293544054031,0.13570283353328705,0.43268895149230957
1340,0.11574879288673401,0.08198624104261398,0.09532440453767776,0.13390180468559265,0.4269612431526184
1360,0.11381874978542328,0.08221237361431122,0.0932428166270256,0.13207580149173737,0.42134976387023926
1380,0.11197130382061005,0.08236908912658691,0.09127794206142426,0.13022302091121674,0.41584134101867676
1400,0.11020024120807648,0.08246223628520966,0.08942054212093353,0.12834212183952332,0.4104251563549042
1420,0.10849997401237488,0.08249762654304504,0.08766219764947891,0.12643209099769592,0.40509188175201416
1440,0.10686551034450531,0.08248065412044525,0.08599529415369034,0.12449219822883606,0.39983364939689636
1460,0.10529233515262604,0.08241629600524902,0.08441303670406342,0.12252204120159149,0.39464372396469116
1480,0.10377637296915054,0.08230924606323242,0.0829092338681221,0.12052139639854431,0.3895162343978882
1500,0.10231398046016693,0.08216379582881927,0.08147832006216049,0.11849024891853333,0.3844463527202606
1520,0.10090180486440659,0.0819837749004364,0.08011535555124283,0.11642880737781525,0.37942975759506226
1540,0.09953688085079193,0.08177264034748077,0.07881586253643036,0.11433739960193634,0.3744627833366394
1560,0.0982164591550827,0.08153356611728668,0.07757583260536194,0.11221656203269958,0.3695424199104309
1580,0.09693805128335953,0.0812692642211914,0.07639167457818985,0.11006705462932587,0.36466604471206665
1600,0.09569945931434631,0.08098217844963074,0.07526016235351562,0.10788974165916443,0.3598315417766571
1620,0.09449853003025055,0.08067457377910614,0.07417839020490646,0.10568569600582123,0.35503721237182617
1640,0.09333344548940659,0.08034827560186386,0.07314375042915344,0.10345623642206192,0.3502817153930664
1660,0.09220242500305176,0.08000510185956955,0.07215393334627151,0.10120275616645813,0.34556421637535095
1680,0.0911039263010025,0.07964660972356796,0.07120674848556519,0.09892689436674118,0.34088417887687683
1700,0.09003645926713943,0.07927411049604416,0.07030029594898224,0.09663061052560806,0.3362414836883545
1720,0.08899866044521332,0.07888883352279663,0.0694328024983406,0.09431593865156174,0.3316362500190735
1740,0.08798930794000626,0.07849179953336716,0.06860265880823135,0.09198534488677979,0.32706910371780396
1760,0.08700720965862274,0.0780840665102005,0.06780838966369629,0.08964131772518158,0.3225409984588623
1780,0.08605131506919861,0.0776664987206459,0.067048579454422,0.08728674799203873,0.31805312633514404
1800,0.08512063324451447,0.0772400051355362,0.0663219466805458,0.08492461591959,0.31360718607902527
1820,0.08421416580677032,0.0768052488565445,0.06562724709510803,0.08255831897258759,0.30920499563217163
1840,0.08333110064268112,0.07636300474405289,0.06496328860521317,0.08019144088029861,0.3048488199710846
1860,0.08247058838605881,0.07591399550437927,0.06432891637086868,0.0778278037905693,0.30054131150245667
1880,0.08163188397884369,0.07545872777700424,0.06372299045324326,0.07547150552272797,0.29628509283065796
1900,0.08081421256065369,0.07499805092811584,0.06314438581466675,0.07312671840190887,0.29208338260650635
1920,0.08001695573329926,0.07453260570764542,0.06259195506572723,0.07079790532588959,0.2879394292831421
1940,0.07923945784568787,0.07406286895275116,0.06206457316875458,0.06848978996276855,0.28385668992996216
1960,0.07848106324672699,0.07358961552381516,0.06156107038259506,0.06620701402425766,0.27983877062797546
1980,0.07774128019809723,0.07311348617076874,0.06108023598790169,0.06395446509122849,0.27588945627212524
2000,0.07701949030160904,0.07263512164354324,0.060620810836553574,0.0617370679974556,0.27201250195503235
2020,0.07631517946720123,0.07215524464845657,0.06018153578042984,0.05955962836742401,0.26821160316467285
2040,0.07562785595655441,0.07167452573776245,0.05976108834147453,0.05742701143026352,0.2644904851913452
2060,0.07495703548192978,0.0711936205625534,0.059358105063438416,0.05534396320581436,0.26085272431373596
2080,0.07430222630500793,0.07071327418088913,0.058971188962459564,0.053314998745918274,0.2573016881942749
2100,0.07366296648979187,0.07023418694734573,0.05859889090061188,0.05134441703557968,0.25384044647216797
2120,0.07303879410028458,0.06975708901882172,0.05823976919054985,0.049436233937740326,0.25047188997268677
2140,0.07242930680513382,0.0692826509475708,0.057892315089702606,0.0475940927863121,0.24719837307929993
2160,0.07183398306369781,0.06881158798933029,0.05755499377846718,0.04582132026553154,0.24402187764644623
2180,0.07125238329172134,0.06834468990564346,0.05722632631659508,0.0441206730902195,0.24094407260417938
2200,0.07068408280611038,0.06788253039121628,0.056904807686805725,0.04249446094036102,0.2379658818244934
2220,0.07012858241796494,0.06742583960294724,0.05658895894885063,0.040944479405879974,0.23508787155151367
2240,0.06958547234535217,0.06697520613670349,0.05627734586596489,0.03947194665670395,0.2323099672794342
2260,0.0690542608499527,0.06653131544589996,0.05596853792667389,0.03807760402560234,0.2296317219734192
2280,0.06853444874286652,0.066094771027565,0.05566121265292168,0.036761485040187836,0.22705191373825073
2300,0.06802558153867722,0.06566605716943741,0.05535414442420006,0.035523224622011185,0.22456900775432587
2320,0.06752718985080719,0.06524564325809479,0.05504618585109711,0.03436191752552986,0.22218093276023865
2340,0.06703876703977585,0.06483408063650131,0.05473620444536209,0.03327609598636627,0.21988515555858612
2360,0.06655985116958618,0.06443168222904205,0.05442332103848457,0.03226391226053238,0.2176787555217743
2380,0.066089928150177,0.06403885036706924,0.05410664528608322,0.0313231498003006,0.21555857360363007
2400,0.0656285285949707,0.06365592032670975,0.053785476833581924,0.030451171100139618,0.2135210931301117
2420,0.06517520546913147,0.06328301131725311,0.05345926806330681,0.029645200818777084,0.21156269311904907
2440,0.06472942233085632,0.06292044371366501,0.0531274639070034,0.02890213020145893,0.2096794694662094
2460,0.06429074704647064,0.0625683143734932,0.052789751440286636,0.028218794614076614,0.2078676074743271
2480,0.06385870277881622,0.06222669780254364,0.05244588106870651,0.027591880410909653,0.20612317323684692
2500,0.06343287974596024,0.061895616352558136,0.05209572985768318,0.027018070220947266,0.20444229245185852
2520,0.06301280111074448,0.06157509610056877,0.05173924192786217,0.02649405226111412,0.20282119512557983
2540,0.06259804219007492,0.06126507744193077,0.051376454532146454,0.02601657435297966,0.2012561410665512
2560,0.06218823045492172,0.060965441167354584,0.05100749060511589,0.02558249421417713,0.19974365830421448
2580,0.06178291141986847,0.06067611277103424,0.050632551312446594,0.025188742205500603,0.19828031957149506
2600,0.06138171628117561,0.06039692461490631,0.05025186017155647,0.02483241632580757,0.19686290621757507
2620,0.06098426878452301,0.06012772023677826,0.04986569657921791,0.024510785937309265,0.19548846781253815
2640,0.060590196400880814,0.05986833572387695,0.04947435483336449,0.024221254512667656,0.19415414333343506
2660,0.06019912660121918,0.05961862578988075,0.049078185111284256,0.023961391299962997,0.19285732507705688
2680,0.059810757637023926,0.05937831476330757,0.04867754876613617,0.02372896671295166,0.19159558415412903
2700,0.0594247430562973,0.059147246181964874,0.04827278107404709,0.023521926254034042,0.1903667002916336
2720,0.05904074013233185,0.05892529711127281,0.04786422848701477,0.0233383160084486,0.18916858732700348
2740,0.05865847319364548,0.058712203055620193,0.047452278435230255,0.02317640371620655,0.18799936771392822
2760,0.058277666568756104,0.05850780010223389,0.047037273645401,0.02303457073867321,0.18685731291770935
2780,0.05789801850914955,0.05831196531653404,0.046619534492492676,0.022911351174116135,0.1857408732175827
2800,0.057519301772117615,0.05812451243400574,0.04619939997792244,0.022805392742156982,0.18464860320091248
2820,0.0571412667632103,0.057945288717746735,0.04577722027897835,0.022715453058481216,0.183579221367836
2840,0.056763701140880585,0.05777418613433838,0.045353278517723083,0.022640416398644447,0.18253158032894135
2860,0.05638643726706505,0.05761098861694336,0.044927917420864105,0.022579260170459747,0.18150460720062256
2880,0.056009288877248764,0.05745556205511093,0.0445014126598835,0.022531086578965187,0.18049734830856323
2900,0.05563211441040039,0.05730787292122841,0.044074058532714844,0.0224949661642313,0.1795090138912201
2920,0.05525475740432739,0.05716778337955475,0.04364614561200142,0.02247011475265026,0.17853879928588867
2940,0.054877154529094696,0.057035136967897415,0.043217938393354416,0.022455807775259018,0.17758604884147644
2960,0.05449923500418663,0.05690981075167656,0.0427897609770298,0.022451357915997505,0.17665016651153564
2980,0.05412093549966812,0.05679168552160263,0.04236184060573578,0.02245614491403103,0.1757306009531021
3000,0.05374222621321678,0.05668065324425697,0.041934505105018616,0.022469520568847656,0.17482690513134003
3020,0.053363136947155,0.056576527655124664,0.041507989168167114,0.022490954026579857,0.1739386022090912
3040,0.052983686327934265,0.05647922307252884,0.041082609444856644,0.022519860416650772,0.17306537926197052
3060,0.052603911608457565,0.056388579308986664,0.0406586192548275,0.022555746138095856,0.172206848859787
3080,0.052223894745111465,0.05630440264940262,0.04023630917072296,0.022598082199692726,0.17136269807815552
3100,0.051843732595443726,0.05622650682926178,0.0398159883916378,0.022646352648735046,0.17053258419036865
3120,0.051463574171066284,0.05615469440817833,0.039397913962602615,0.022700108587741852,0.16971629858016968
3140,0.051083534955978394,0.05608869716525078,0.03898239508271217,0.02275887504220009,0.16891349852085114
3160,0.05070376768708229,0.05602835863828659,0.038569699972867966,0.02282213419675827,0.16812396049499512
3180,0.05032443255186081,0.05597339943051338,0.03816011920571327,0.022889427840709686,0.16734737157821655
3200,0.04994572699069977,0.05592350289225578,0.03775392472743988,0.022960323840379715,0.16658347845077515
3220,0.04956784099340439,0.05587835982441902,0.037351399660110474,0.023034371435642242,0.16583198308944702
3240,0.049190957099199295,0.05583769455552101,0.03695279359817505,0.023111116141080856,0.1650925725698471
3260,0.0488152913749218,0.055801138281822205,0.0365583598613739,0.02319011650979519,0.16436490416526794
3280,0.04844105243682861,0.05576833337545395,0.036168359220027924,0.023270944133400917,0.16364869475364685
