x,z,error
0.6400000000000001,0.01,0.00038408401843901093
0.6600000000000001,0.01,0.00036751098198848617
0.6799999999999999,0.01,0.0003509822977535333
0.7,0.01,0.0003348519472979029
0.72,0.01,0.000319763339111627
0.74,0.01,0.00030635865414541515
0.76,0.01,0.0002952086821353596
0.78,0.01,0.00028722860563778205
0.8,0.01,0.0002834590883184784
0.8200000000000001,0.01,0.00028411290411367265
0.8400000000000001,0.01,0.00029023329268472464
0.8600000000000001,0.01,0.00030202248612639623
0.8800000000000001,0.01,0.00031967951867067717
0.9000000000000001,0.01,0.000342480784414807
0.9199999999999999,0.01,0.0003705296558003647
0.94,0.01,0.00040315638801727293
0.96,0.01,0.00043995501392444164
0.98,0.01,0.0004806899870965173
1.0,0.01,0.0005248135102080462
-1.0,0.02,0.0006535292844598072
-0.98,0.02,0.0005966354883906083
-0.96,0.02,0.0005420007643631942
-0.94,0.02,0.0004904728848411925
-0.92,0.02,0.00044291025960136257
-0.9,0.02,0.00040076985552010293
-0.88,0.02,0.00036547409988377613
-0.86,0.02,0.0003391575224964381
-0.84,0.02,0.0003236197022992411
-0.8200000000000001,0.02,0.00032014460316094465
-0.8,0.02,0.00032853161300271116
-0.78,0.02,0.00034721689219809775
-0.76,0.02,0.0003740750493319527
-0.74,0.02,0.0004067260785082294
-0.72,0.02,0.0004431356647265221
-0.7,0.02,0.00048159072972563246
-0.6799999999999999,0.02,0.0005206724670391183
-0.6599999999999999,0.02,0.000559614179688545
-0.64,0.02,0.0005974524532698101
-0.62,0.02,0.0006336017235599332
-0.6,0.02,0.0006674226273411354
-0.5800000000000001,0.02,0.0006985725089704255
-0.56,0.02,0.0007266035885418983
-0.54,0.02,0.0007512184588168089
-0.52,0.02,0.0007722499770544546
-0.5,0.02,0.0007892666541165511
-0.48,0.02,0.000802072927004934
-0.45999999999999996,0.02,0.0008106380721867756
-0.43999999999999995,0.02,0.0008147941303100869
-0.42000000000000004,0.02,0.0008144930797632649
-0.4,0.02,0.0008099118433955929
-0.38,0.02,0.0008008130339840811
-0.36,0.02,0.0007873431692865649
-0.33999999999999997,0.02,0.0007694977840078871
-0.31999999999999995,0.02,0.0007479024781663016
-0.29999999999999993,0.02,0.0007221873172013829
-0.28,0.02,0.0006929313892605383
-0.26,0.02,0.0006604325314794383
-0.24,0.02,0.0006245349550246136
-0.21999999999999997,0.02,0.0005861431792554161
-0.19999999999999996,0.02,0.0005453864386858705
-0.17999999999999994,0.02,0.000502455191073372
-0.16000000000000003,0.02,0.0004577999368143972
-0.14,0.02,0.0004119556701419775
-0.12,0.02,0.00036546813754747404
-0.09999999999999998,0.02,0.0003189699996238221
-0.07999999999999996,0.02,0.0002729768271589615
-0.05999999999999994,0.02,0.00022861406119578212
-0.040000000000000036,0.02,0.00018775452931835737
-0.020000000000000018,0.02,0.0001531200017766381
0.0,0.02,0.0001296474041113927
0.020000000000000018,0.02,0.00012313604754694501
0.040000000000000036,0.02,0.00013492235188710213
0.06000000000000005,0.02,0.00015990739907453008
0.08000000000000007,0.02,0.00019197007012888818
0.10000000000000009,0.02,0.00022663812363125026
0.1200000000000001,0.02,0.0002620412231548413
0.14000000000000012,0.02,0.0002969525627811648
0.15999999999999992,0.02,0.00033025638050166996
0.17999999999999994,0.02,0.0003620219179292957
0.19999999999999996,0.02,0.00039137668784110246
0.21999999999999997,0.02,0.0004183110359503955
0.24,0.02,0.00044249027692805517
0.26,0.02,0.0004640470873188825
0.28,0.02,0.0004824991453839762
0.30000000000000004,0.02,0.0004982625708475465
0.32000000000000006,0.02,0.0005108962516557469
0.3400000000000001,0.02,0.0005205618356007638
0.3600000000000001,0.02,0.0005272312314161137
0.3800000000000001,0.02,0.0005311293601995072
0.40000000000000013,0.02,0.000531907291782826
0.41999999999999993,0.02,0.0005299333607595098
0.43999999999999995,0.02,0.0005253425561150811
0.45999999999999996,0.02,0.0005182096623732305
0.48,0.02,0.0005086639419820184
0.5,0.02,0.0004967622884599774
0.52,0.02,0.0004829529393113527
0.54,0.02,0.0004672816883211223
0.56,0.02,0.000450023755686946
0.5800000000000001,0.02,0.0004314281152251764
0.6000000000000001,0.02,0.0004118845038763997
0.6200000000000001,0.02,0.0003915641494681421
0.6400000000000001,0.02,0.00037112381198129796
0.6600000000000001,0.02,0.0003508235690654903
0.6799999999999999,0.02,0.0003315905104092461
0.7,0.02,0.0003137891324641987
0.72,0.02,0.00029848634881673617
0.74,0.02,0.00028636851581875425
0.76,0.02,0.0002785879263402738
0.78,0.02,0.0002758666862629854
0.8,0.02,0.00027921339964176125
0.8200000000000001,0.02,0.00028865016507649555
0.8400000000000001,0.02,0.00030415196538175756
0.8600000000000001,0.02,0.0003253198367604344
0.8800000000000001,0.02,0.0003516338405451157
0.9000000000000001,0.02,0.0003825610573334398
0.9199999999999999,0.02,0.0004171661944530615
0.94,0.02,0.0004554753248979637
0.96,0.02,0.0004966408138063832
0.98,0.02,0.0005405949024903419
1.0,0.02,0.000587076067175874
-1.0,0.03,0.0005209436304962711
-0.98,0.03,0.00046908980143188533
-0.96,0.03,0.0004209063655284368
-0.94,0.03,0.0003770095512758878
-0.92,0.03,0.0003392228086394471
-0.9,0.03,0.00030956436898268107
-0.88,0.03,0.00029013838054860115
-0.86,0.03,0.0002828499368798843
-0.84,0.03,0.00028852779919075596
-0.8200000000000001,0.03,0.0003056683734911148
-0.8,0.03,0.0003319457949005256
-0.78,0.03,0.00036486062952065766
-0.76,0.03,0.00040182834439888166
-0.74,0.03,0.00044144767380199155
-0.72,0.03,0.00048190932063672603
-0.7,0.03,0.0005228010600949206
-0.6799999999999999,0.03,0.0005626339822619631
-0.6599999999999999,0.03,0.0006010456095489831
-0.64,0.03,0.000637480759270796
-0.62,0.03,0.0006715983034451868
-0.6,0.03,0.0007029442848193547
-0.5800000000000001,0.03,0.0007310177592924185
-0.56,0.03,0.0007556432904171023
-0.54,0.03,0.0007765963816361272
-0.52,0.03,0.0007935211760893457
-0.5,0.03,0.0008063974784961831
-0.48,0.03,0.0008150161854148534
-0.45999999999999996,0.03,0.0008191603168219495
-0.43999999999999995,0.03,0.0008190003079697648
-0.42000000000000004,0.03,0.0008142438944360325
-0.4,0.03,0.0008050731743043997
-0.38,0.03,0.0007914515178454718
-0.36,0.03,0.0007735998535867856
-0.33999999999999997,0.03,0.0007516142724896667
-0.31999999999999995,0.03,0.0007257352360024622
-0.29999999999999993,0.03,0.0006961264379755222
-0.28,0.03,0.0006630549627625437
-0.26,0.03,0.0006270115387334075
-0.24,0.03,0.0005880116630648016
-0.21999999999999997,0.03,0.0005466342891009955
-0.19999999999999996,0.03,0.0005033175117200364
-0.17999999999999994,0.03,0.00045839575361386283
-0.16000000000000003,0.03,0.0004125556244886361
-0.14,0.03,0.00036622272936193194
-0.12,0.03,0.0003205711185873543
-0.09999999999999998,0.03,0.0002764753299784512
-0.07999999999999996,0.03,0.00023532397788872766
-0.05999999999999994,0.03,0.00020020822713344604
-0.040000000000000036,0.03,0.00017428359672585765
-0.020000000000000018,0.03,0.00016184780415144136
0.0,0.03,0.00016561502734858738
0.020000000000000018,0.03,0.00018363503063125735
0.040000000000000036,0.03,0.0002111922776543325
0.06000000000000005,0.03,0.00024428735288480123
0.08000000000000007,0.03,0.0002796570106719301
0.10000000000000009,0.03,0.00031580939809758497
0.1200000000000001,0.03,0.00035129431676666
0.14000000000000012,0.03,0.0003855447413222483
0.15999999999999992,0.03,0.0004179514669268677
0.17999999999999994,0.03,0.00044807642690596934
0.19999999999999996,0.03,0.00047563971648839523
0.21999999999999997,0.03,0.0005005915767933245
0.24,0.03,0.0005225558096151521
0.26,0.03,0.0005415334680142152
0.28,0.03,0.0005572741108473965
0.30000000000000004,0.03,0.000569921034809781
0.32000000000000006,0.03,0.0005793235118971094
0.3400000000000001,0.03,0.0005853385516180759
0.3600000000000001,0.03,0.0005882833652206147
0.3800000000000001,0.03,0.0005880118054465911
0.40000000000000013,0.03,0.0005846712451770999
0.41999999999999993,0.03,0.0005781887445529394
0.43999999999999995,0.03,0.0005689438743234408
0.45999999999999996,0.03,0.0005568817758914992
0.48,0.03,0.0005421597771999401
0.5,0.03,0.0005250712775132563
0.52,0.03,0.0005057485375181141
0.54,0.03,0.00048441706407859693
0.56,0.03,0.00046161633471986053
0.5800000000000001,0.03,0.0004373963205880975
0.6000000000000001,0.03,0.00041203212839960047
0.6200000000000001,0.03,0.00038635364127296516
0.6400000000000001,0.03,0.00036058747450147825
0.6600000000000001,0.03,0.000335488256469682
0.6799999999999999,0.03,0.0003121216557136722
0.7,0.03,0.00029135651664907714
0.72,0.03,0.0002746464287221654
0.74,0.03,0.00026308919582306934
0.76,0.03,0.0002581216368795776
0.78,0.03,0.00026086355422188357
0.8,0.03,0.00027146635617653113
0.8200000000000001,0.03,0.00028944209715661234
0.8400000000000001,0.03,0.00031414922886553845
0.8600000000000001,0.03,0.00034420611852662043
0.8800000000000001,0.03,0.0003788470391870115
0.9000000000000001,0.03,0.0004171661893280239
0.9199999999999999,0.03,0.00045849381080461456
0.94,0.03,0.000502395391585158
0.96,0.03,0.0005483811457764573
0.98,0.03,0.0005963998920700969
1.0,0.03,0.0006462258209722899
-1.0,0.04,0.0004006920246667944
-0.98,0.04,0.0003557133971210264
-0.96,0.04,0.0003155730668416246
-0.94,0.04,0.00028298337690338155
-0.92,0.04,0.00025991580037488144
-0.9,0.04,0.00024912055871220706
-0.88,0.04,0.0002518278075262243
-0.86,0.04,0.00026713430752203565
-0.84,0.04,0.00029294204614187247
-0.8200000000000001,0.04,0.0003258719500324144
-0.8,0.04,0.0003635737275524033
-0.78,0.04,0.00040407174976078854
-0.76,0.04,0.00044595576118991914
-0.74,0.04,0.00048807807972028037
-0.72,0.04,0.0005297096412078232
-0.7,0.04,0.0005703189521940537
-0.6799999999999999,0.04,0.0006091441672989959
-0.6599999999999999,0.04,0.0006458000637649332
-0.64,0.04,0.0006800151735906204
-0.62,0.04,0.000711357842195794
-0.6,0.04,0.000739565069754457
-0.5800000000000001,0.04,0.0007641567221157443
-0.56,0.04,0.0007851202533979457
-0.54,0.04,0.0008020452420760273
-0.52,0.04,0.0008150798775566606
-0.5,0.04,0.0008236418661453245
-0.48,0.04,0.0008278204746833482
-0.45999999999999996,0.04,0.0008276501840384947
-0.43999999999999995,0.04,0.000822878647023495
-0.42000000000000004,0.04,0.0008137776975992825
-0.4,0.04,0.0008001309276454513
-0.38,0.04,0.0007819722490493357
-0.36,0.04,0.0007598541470777712
-0.33999999999999997,0.04,0.0007335915811630982
-0.31999999999999995,0.04,0.000703723546727738
-0.29999999999999993,0.04,0.0006701910632385469
-0.28,0.04,0.0006336047548547798
-0.26,0.04,0.0005940068441686398
-0.24,0.04,0.0005520607233720006
-0.21999999999999997,0.04,0.0005082837943409101
-0.19999999999999996,0.04,0.0004628339572906014
-0.17999999999999994,0.04,0.000416631638452348
-0.16000000000000003,0.04,0.000370597217471648
-0.14,0.04,0.0003253904725475856
-0.12,0.04,0.00028285175058722804
-0.09999999999999998,0.04,0.00024492510128480704
-0.07999999999999996,0.04,0.00021437386711029764
-0.05999999999999994,0.04,0.00019537605593966697
-0.040000000000000036,0.04,0.00019079199569957146
-0.020000000000000018,0.04,0.0002014471925908389
0.0,0.04,0.0002241968896095444
0.020000000000000018,0.04,0.00025486803488767944
0.040000000000000036,0.04,0.0002902705099040974
0.06000000000000005,0.04,0.0003276692040384934
0.08000000000000007,0.04,0.00036567419790397497
0.10000000000000009,0.04,0.0004029528396126896
0.1200000000000001,0.04,0.0004390450702043567
0.14000000000000012,0.04,0.00047310002040818464
0.15999999999999992,0.04,0.0005050657615310507
0.17999999999999994,0.04,0.0005342574857559748
0.19999999999999996,0.04,0.0005606529821199266
0.21999999999999997,0.04,0.000583986498327849
0.24,0.04,0.0006041248987555997
0.26,0.04,0.0006209155571145162
0.28,0.04,0.0006343169071330995
0.30000000000000004,0.04,0.0006443000768307175
0.32000000000000006,0.04,0.0006507418628090554
0.3400000000000001,0.04,0.0006535776140817759
0.3600000000000001,0.04,0.0006531144547617128
0.3800000000000001,0.04,0.0006492994542327268
0.40000000000000013,0.04,0.0006419084456835798
0.41999999999999993,0.04,0.0006313190223620641
0.43999999999999995,0.04,0.0006175622074033715
0.45999999999999996,0.04,0.0006008822830254366
0.48,0.04,0.0005814008195311186
0.5,0.04,0.0005590884073096954
0.52,0.04,0.0005345658460617581
0.54,0.04,0.0005077646438493211
0.56,0.04,0.0004791952736287511
0.5800000000000001,0.04,0.00044905641621007143
0.6000000000000001,0.04,0.0004177156834106674
0.6200000000000001,0.04,0.0003859420278975012
0.6400000000000001,0.04,0.00035427078935673336
0.6600000000000001,0.04,0.00032328879430160694
0.6799999999999999,0.04,0.0002943964195481342
0.7,0.04,0.0002691157510829634
0.72,0.04,0.00024926934988016953
0.74,0.04,0.00023701333187956748
0.76,0.04,0.00023458943956686918
0.78,0.04,0.00024254981195525655
0.8,0.04,0.0002604738645639757
0.8200000000000001,0.04,0.00028701413396989864
0.8400000000000001,0.04,0.0003203665629899649
0.8600000000000001,0.04,0.0003588140513920807
0.8800000000000001,0.04,0.00040123750476783884
0.9000000000000001,0.04,0.0004468525549547732
0.9199999999999999,0.04,0.0004944213602066417
0.94,0.04,0.0005439793909852342
0.96,0.04,0.0005950840132721813
0.98,0.04,0.000647482542574914
1.0,0.04,0.0007009789668595531
-1.0,0.05,0.0002947407766426812
-0.98,0.05,0.00025929165023144555
-0.96,0.05,0.00023259352341836989
-0.94,0.05,0.00021795959228901484
-0.92,0.05,0.0002173524925140586
-0.9,0.05,0.0002309601592815884
-0.88,0.05,0.0002558783710137384
-0.86,0.05,0.00028883928390078465
-0.84,0.05,0.0003272427733821075
-0.8200000000000001,0.05,0.00036854113502662444
-0.8,0.05,0.0004113604372483359
-0.78,0.05,0.000454807168443699
-0.76,0.05,0.0004981014573055977
-0.74,0.05,0.000540327281910621
-0.72,0.05,0.0005811931147768965
-0.7,0.05,0.0006203429437732106
-0.6799999999999999,0.05,0.0006572277390015106
-0.6599999999999999,0.05,0.0006913857887733762
-0.64,0.05,0.0007228291286039067
-0.62,0.05,0.0007509774541060228
-0.6,0.05,0.000775797814366163
-0.5800000000000001,0.05,0.0007968230597961016
-0.56,0.05,0.0008139567798235816
-0.54,0.05,0.0008268830677592434
-0.52,0.05,0.0008357821222794865
-0.5,0.05,0.0008402079969756776
-0.48,0.05,0.0008400044747295474
-0.45999999999999996,0.05,0.0008353433094646092
-0.43999999999999995,0.05,0.0008262626251517246
-0.42000000000000004,0.05,0.0008124662635841445
-0.4,0.05,0.0007945002760358089
-0.38,0.05,0.0007722701136542928
-0.36,0.05,0.0007458217111457476
-0.33999999999999997,0.05,0.0007154314965925791
-0.31999999999999995,0.05,0.0006815082861338635
-0.29999999999999993,0.05,0.0006442743722611053
-0.28,0.05,0.0006040751094218507
-0.26,0.05,0.0005614663084482793
-0.24,0.05,0.0005168799238742602
-0.21999999999999997,0.05,0.0004707463221484824
-0.19999999999999996,0.05,0.00042398152659198966
-0.17999999999999994,0.05,0.0003773651885103575
-0.16000000000000003,0.05,0.00033230388174838746
-0.14,0.05,0.0002906528790450277
-0.12,0.05,0.0002545299642316576
-0.09999999999999998,0.05,0.00022748081369631767
-0.07999999999999996,0.05,0.000213202031506534
-0.05999999999999994,0.05,0.0002140985239133226
-0.040000000000000036,0.05,0.00022958458473191476
-0.020000000000000018,0.05,0.00025630541568821727
0.0,0.05,0.00029043651918519433
0.020000000000000018,0.05,0.00032867431049847447
0.040000000000000036,0.05,0.00036907114731295253
0.06000000000000005,0.05,0.00040966031772744267
0.08000000000000007,0.05,0.0004496591059933619
0.10000000000000009,0.05,0.0004883178098955597
0.1200000000000001,0.05,0.0005250641585615875
0.14000000000000012,0.05,0.0005594370884237826
0.15999999999999992,0.05,0.0005911184645242218
0.17999999999999994,0.05,0.00061982365372261
0.19999999999999996,0.05,0.0006452498228983849
0.21999999999999997,0.05,0.000667415599293913
0.24,0.05,0.0006862373907585838
0.26,0.05,0.0007012278683610104
0.28,0.05,0.0007126636437943172
0.30000000000000004,0.05,0.0007203212670366438
0.32000000000000006,0.05,0.0007242006398590116
0.3400000000000001,0.05,0.0007243523655266339
0.3600000000000001,0.05,0.0007207299874698223
0.3800000000000001,0.05,0.0007134818013445178
0.40000000000000013,0.05,0.0007026740262512075
0.41999999999999993,0.05,0.0006882456368278839
0.43999999999999995,0.05,0.0006705197173938443
0.45999999999999996,0.05,0.0006494801346968864
0.48,0.05,0.0006255376984030429
0.5,0.05,0.0005984836901571944
0.52,0.05,0.0005689631730190231
0.54,0.05,0.0005370209703812763
0.56,0.05,0.000502877052729411
0.5800000000000001,0.05,0.00046702114954572034
0.6000000000000001,0.05,0.00042968515446344493
0.6200000000000001,0.05,0.0003916473047944732
0.6400000000000001,0.05,0.00035310850268528986
0.6600000000000001,0.05,0.0003155878238168587
0.6799999999999999,0.05,0.00028005146069399464
0.7,0.05,0.00024850970106600896
0.72,0.05,0.00022372297010432753
0.74,0.05,0.0002091209490987869
0.76,0.05,0.00020796438640223504
0.78,0.05,0.00022093467414146934
0.8,0.05,0.00024634529853120944
0.8200000000000001,0.05,0.0002815521634272889
0.8400000000000001,0.05,0.0003232955619101839
0.8600000000000001,0.05,0.0003698352234168118
0.8800000000000001,0.05,0.0004194501026171252
0.9000000000000001,0.05,0.0004715681602257044
0.9199999999999999,0.05,0.000525353231363518
0.94,0.05,0.000580563084292871
0.96,0.05,0.0006366702484352981
0.98,0.05,0.0006936244041062168
1.0,0.05,0.0007513410516190159
-1.0,0.06,0.00020785076011178925
-0.98,0.06,0.00018886847528284777
-0.96,0.06,0.00018478364170367733
-0.94,0.06,0.0001959509556692415
-0.92,0.06,0.00022012202280781277
-0.9,0.06,0.00025320534934542244
-0.88,0.06,0.00029191096148088687
-0.86,0.06,0.00033384326797193306
-0.84,0.06,0.00037772956362200626
-0.8200000000000001,0.06,0.0004220537567495431
-0.8,0.06,0.0004664788572961396
-0.78,0.06,0.0005103176071643256
-0.76,0.06,0.0005528824813080009
-0.74,0.06,0.0005939493134901027
-0.72,0.06,0.0006332112056273006
-0.7,0.06,0.000670031442457692
-0.6799999999999999,0.06,0.0007044846078855457
-0.6599999999999999,0.06,0.0007360039915662874
-0.64,0.06,0.0007643473250301105
-0.62,0.06,0.0007893427631372374
-0.6,0.06,0.0008106939093833331
-0.5800000000000001,0.06,0.0008280877618751572
-0.56,0.06,0.0008413501246204883
-0.54,0.06,0.0008504789124081316
-0.52,0.06,0.0008551840258447044
-0.5,0.06,0.000855338295234027
-0.48,0.06,0.0008510195026865007
-0.45999999999999996,0.06,0.0008420312979290179
-0.43999999999999995,0.06,0.0008285260360884294
-0.42000000000000004,0.06,0.0008105764138882222
-0.4,0.06,0.0007882438350848078
-0.38,0.06,0.0007615941091176393
-0.36,0.06,0.0007310879428321915
-0.33999999999999997,0.06,0.0006967153108128363
-0.31999999999999995,0.06,0.0006589360893728233
-0.29999999999999993,0.06,0.0006180716730184169
-0.28,0.06,0.0005745472457436743
-0.26,0.06,0.0005289306754312508
-0.24,0.06,0.00048190761201478196
-0.21999999999999997,0.06,0.00043413644040239837
-0.19999999999999996,0.06,0.0003865624484270053
-0.17999999999999994,0.06,0.00034081227877057565
-0.16000000000000003,0.06,0.00029878888371819435
-0.14,0.06,0.0002633174883212573
-0.12,0.06,0.00023782900757577868
-0.09999999999999998,0.06,0.00022630563339273103
-0.07999999999999996,0.06,0.00023062545804709294
-0.05999999999999994,0.06,0.00024988299431311653
-0.040000000000000036,0.06,0.0002802599372088527
-0.020000000000000018,0.06,0.00031772772704785623
0.0,0.06,0.00035941340024326854
0.020000000000000018,0.06,0.0004028990469917527
0.040000000000000036,0.06,0.00044674501909373166
0.06000000000000005,0.06,0.0004901148396346516
0.08000000000000007,0.06,0.0005320470023106617
0.10000000000000009,0.06,0.0005719668085801663
0.1200000000000001,0.06,0.0006094905230482116
0.14000000000000012,0.06,0.0006443492037281971
0.15999999999999992,0.06,0.0006760219497881975
0.17999999999999994,0.06,0.0007045492956411126
