epoch,Loss_u,Loss_b,Loss_i,Loss_p,Total_Loss
1,0.29300060868263245,1.112744688987732,0.4237510561943054,1.2013330459594727,3.030829429626465
20,0.2606702446937561,0.5985977053642273,0.34725481271743774,0.37098878622055054,1.5775115489959717
40,0.20837579667568207,0.30032268166542053,0.23809146881103516,0.24006618559360504,0.9868561029434204
60,0.163239985704422,0.1579636037349701,0.17420020699501038,0.1829187273979187,0.6783225536346436
80,0.13573846220970154,0.10055465996265411,0.13915035128593445,0.1191631481051445,0.494606614112854
100,0.10986641049385071,0.06805741786956787,0.10761694610118866,0.0918845534324646,0.37742531299591064
120,0.09015177190303802,0.04874902963638306,0.08523792028427124,0.07447762787342072,0.29861634969711304
140,0.0741676613688469,0.037220414727926254,0.06731244176626205,0.06066054850816727,0.23936104774475098
160,0.061225101351737976,0.02913769520819187,0.05264894664287567,0.0477989986538887,0.19081073999404907
180,0.05058840289711952,0.023211751133203506,0.04043959081172943,0.03687788546085358,0.15111762285232544
200,0.041756585240364075,0.019502393901348114,0.030758341774344444,0.02830412983894348,0.12032145261764526
220,0.03482382372021675,0.01755247823894024,0.023778259754180908,0.021868638694286346,0.0980231985449791
240,0.029711972922086716,0.01654171571135521,0.019190911203622818,0.017237840220332146,0.08268244564533234
260,0.026054155081510544,0.015799732878804207,0.01632036454975605,0.013967219740152359,0.07214146852493286
280,0.023402772843837738,0.015027533285319805,0.01447539683431387,0.011691217310726643,0.06459692120552063
300,0.021398961544036865,0.014187458902597427,0.013164302334189415,0.010198944248259068,0.05894966423511505
320,0.01981038600206375,0.013316616415977478,0.012102646753191948,0.009316369891166687,0.05454602092504501
340,0.01849297434091568,0.012447146698832512,0.011145156808197498,0.008846195414662361,0.050931476056575775
360,0.017353778705000877,0.011598391458392143,0.010228557512164116,0.008604798465967178,0.047785524278879166
380,0.0163346529006958,0.01077582873404026,0.009334702976047993,0.008462370373308659,0.04490755498409271
400,0.01540026068687439,0.009976765140891075,0.008466098457574844,0.008349165320396423,0.04219228774309158
420,0.01452756766229868,0.0091999601572752,0.007631820160895586,0.00823965948075056,0.03959900885820389
440,0.013700246810913086,0.008449441753327847,0.006841400638222694,0.008131757378578186,0.03712284564971924
460,0.012906886637210846,0.007732957601547241,0.0061025358736515045,0.008029885590076447,0.03477226570248604
480,0.012140597216784954,0.007058319170027971,0.005420180968940258,0.007935172878205776,0.032554272562265396
500,0.011398828588426113,0.006430175621062517,0.004796515218913555,0.00784287415444851,0.030468394979834557
520,0.010682178661227226,0.005849247798323631,0.00423098262399435,0.007745340000838041,0.02850775048136711
540,0.009993018582463264,0.005313102621585131,0.003720968496054411,0.007636327296495438,0.026663416996598244
560,0.009334113448858261,0.00481798779219389,0.0032626509200781584,0.007513088174164295,0.024927839636802673
580,0.008707933127880096,0.004360306542366743,0.002851943951100111,0.007375663612037897,0.023295847699046135
600,0.008116464130580425,0.0039374129846692085,0.002485041506588459,0.007225120440125465,0.021764039993286133
620,0.00756119517609477,0.003547675907611847,0.0021586802322417498,0.007062429562211037,0.020329982042312622
640,0.007043162360787392,0.0031902650371193886,0.0018699795473366976,0.006888098083436489,0.01899150386452675
660,0.0065628839656710625,0.0028646860737353563,0.001616309629753232,0.006702396087348461,0.017746275290846825
680,0.006120353005826473,0.002570400247350335,0.0013951079454272985,0.006505659781396389,0.016591520980000496
700,0.005715000908821821,0.0023065886925905943,0.0012037388514727354,0.006298653781414032,0.015523982234299183
720,0.005345714744180441,0.0020719796884804964,0.001039506634697318,0.006082618143409491,0.014539819210767746
740,0.005010813940316439,0.001864902675151825,0.0008996542310342193,0.005859363824129105,0.01363473478704691
760,0.0047081513330340385,0.001683335518464446,0.0007814350537955761,0.005631154403090477,0.012804076075553894
780,0.004435214214026928,0.001525034662336111,0.0006821689894422889,0.005400566384196281,0.012042984366416931
800,0.004189204424619675,0.0013877206947654486,0.0005993107333779335,0.0051702833734452724,0.011346518993377686
820,0.003967285621911287,0.0012690596049651504,0.0005305142840370536,0.004942944273352623,0.01070980355143547
840,0.0037665872368961573,0.0011668874649330974,0.0004736565169878304,0.0047209542244672775,0.010128085501492023
860,0.003584411460906267,0.001079146284610033,0.00042685968219302595,0.004506394267082214,0.00959681160748005
880,0.0034183100797235966,0.001003964338451624,0.0003884741454385221,0.004300879314541817,0.00911162793636322
900,0.0032660725992172956,0.0009396610548719764,0.0003570921253412962,0.004105547908693552,0.00866837427020073
920,0.0031258384697139263,0.000884705688804388,0.00033151035313494503,0.003921103663742542,0.008263157680630684
940,0.002995988354086876,0.0008377635385841131,0.0003107181400991976,0.003747809212654829,0.007892278954386711
960,0.0028751958161592484,0.0007976382039487362,0.00029386673122644424,0.003585582599043846,0.007552283350378275
980,0.002762347925454378,0.0007632968481630087,0.00028025428764522076,0.0034340613055974245,0.007239960134029388
1000,0.0026565215084701777,0.0007338296854868531,0.00026929378509521484,0.0032927130814641714,0.0069523584097623825
1020,0.0025569526478648186,0.0007084531825967133,0.0002605002955533564,0.0031608548015356064,0.0066867610439658165
1040,0.0024629763793200254,0.0006864960305392742,0.0002534777158871293,0.0030377679504454136,0.006440718192607164
1060,0.0023740523029118776,0.0006673685275018215,0.00024789373856037855,0.0029227151535451412,0.006212029606103897
1080,0.0022896802984178066,0.0006505894125439227,0.00024347407452296466,0.002814995590597391,0.005998739041388035
1100,0.0022094615269452333,0.0006357293459586799,0.00023999415861908346,0.0027139135636389256,0.005799098871648312
1120,0.0021329945884644985,0.0006224553217180073,0.00023726740619167686,0.0026188595220446587,0.005611577071249485
1140,0.0020599637646228075,0.000610456510912627,0.000235142681049183,0.0025292853824794292,0.005434848368167877
1160,0.001990078017115593,0.0005994978128001094,0.0002334936143597588,0.0024446677416563034,0.005267737433314323
1180,0.0019230801844969392,0.0005893647903576493,0.0002322154468856752,0.0023645751643925905,0.005109235644340515
1200,0.001858735689893365,0.0005799022619612515,0.0002312265569344163,0.0022886113729327917,0.004958475939929485
1220,0.0017968486063182354,0.0005709630204364657,0.0002304512308910489,0.0022164378315210342,0.004814700689166784
1240,0.0017372412839904428,0.0005624406621791422,0.0002298396429978311,0.0021477434784173965,0.004677264951169491
1260,0.0016797666903585196,0.0005542387953028083,0.00022934185108169913,0.002082263818010688,0.0045456113293766975
1280,0.0016242844285443425,0.0005462888511829078,0.00022892186825629324,0.002019765553995967,0.004419260658323765
1300,0.0015706801787018776,0.0005385330878198147,0.00022854845155961812,0.0019600442610681057,0.004297805950045586
1320,0.0015188595280051231,0.0005309181869961321,0.00022819821606390178,0.001902913674712181,0.004180889576673508
1340,0.0014687262009829283,0.0005234198761172593,0.00022785196779295802,0.0018482166342437267,0.004068214446306229
1360,0.0014202108141034842,0.0005160049768164754,0.00022749195341020823,0.0017958043608814478,0.003959512338042259
1380,0.0013732427032664418,0.0005086531746201217,0.00022710749180987477,0.0017455513589084148,0.0038545546121895313
1400,0.0013277698308229446,0.0005013518966734409,0.00022668365272693336,0.0016973421443253756,0.003753147553652525
1420,0.001283736084587872,0.0004940900835208595,0.00022621359676122665,0.0016510698478668928,0.00365510955452919
1440,0.0012410955969244242,0.00048685871297493577,0.00022568809799849987,0.001606642734259367,0.003560285083949566
1460,0.001199805410578847,0.0004796612192876637,0.00022510314011014998,0.0015639705816283822,0.0034685402642935514
1480,0.0011598389828577638,0.0004724791506305337,0.0002244484785478562,0.00152297830209136,0.0033797449432313442
1500,0.0011211493983864784,0.0004653283685911447,0.0002237205917481333,0.001483588246628642,0.0032937866635620594
1520,0.0010837166337296367,0.00045819315710105,0.00022291216009762138,0.0014457361539825797,0.0032105580903589725
1540,0.0010474836453795433,0.0004510990693233907,0.00022202605032362044,0.0014093529898673296,0.0031299619004130363
1560,0.0010124517139047384,0.00044402197818271816,0.00022105209063738585,0.0013743825256824493,0.0030519082210958004
1580,0.000978574506007135,0.0004369811213109642,0.0002199899754486978,0.0013407629448920488,0.0029763085767626762
1600,0.0009458293789066374,0.00042996896081604064,0.00021883362205699086,0.001308447914198041,0.0029030798468738794
1620,0.0009141846094280481,0.0004229922196827829,0.00021758301591034979,0.0012773809721693397,0.0028321407735347748
1640,0.0008836190099827945,0.0004160520911682397,0.0002162360615329817,0.0012475084513425827,0.0027634156867861748
1660,0.0008541055722162127,0.00040915122372098267,0.00021478973212651908,0.0012187855318188667,0.002696832176297903
1680,0.0008256085566245019,0.0004022989305667579,0.00021324306726455688,0.001191162271425128,0.0026323129422962666
1700,0.0007981141097843647,0.0003954825224354863,0.00021159593597985804,0.0011645989725366235,0.0025697913952171803
1720,0.0007715819519944489,0.0003887195198331028,0.00020985270384699106,0.001139043364673853,0.002509197685867548
1740,0.0007459907792508602,0.0003820061101578176,0.00020800794300157577,0.0011144584277644753,0.0024504633620381355
1760,0.0007213115459308028,0.0003753484634216875,0.00020606655743904412,0.001090792939066887,0.0023935195058584213
1780,0.0006975262076593935,0.0003687409916892648,0.0002040292019955814,0.0010680099949240685,0.00233830651268363
1800,0.0006746001890860498,0.00036219574394635856,0.00020189821952953935,0.0010460636112838984,0.0022847577929496765
1820,0.0006525058997794986,0.0003557070158421993,0.00019967742264270782,0.0010249220067635179,0.0022328123450279236
1840,0.00063122104620561,0.00034928458626382053,0.0001973691105376929,0.0010045336093753576,0.0021824082359671593
1860,0.0006107179215177894,0.00034292659256607294,0.00019497860921546817,0.0009848668705672026,0.002133490052074194
1880,0.000590972718782723,0.0003366301825735718,0.00019251028425060213,0.0009658815688453615,0.0020859946962445974
1900,0.0005719520268030465,0.00033041200367733836,0.00018997056758962572,0.0009475336410105228,0.0020398683845996857
1920,0.0005536405951716006,0.0003242577367927879,0.00018735880439635366,0.0009297969518229365,0.0019950540736317635
1940,0.000536007690243423,0.00031817946000956,0.00018468515190761536,0.0009126275544986129,0.001951499842107296
1960,0.0005190249066799879,0.0003121824120171368,0.00018195525626651943,0.000895990408025682,0.0019091529538854957
1980,0.0005026745493523777,0.0003062594623770565,0.0001791727845557034,0.0008798548951745033,0.0018679616041481495
2000,0.0004869321419391781,0.0003004133468493819,0.00017634479445405304,0.0008641854510642588,0.00182787561789155
2020,0.0004717706760857254,0.0002946513704955578,0.00017347537504974753,0.0008489515166729689,0.001788848894648254
2040,0.0004571684985421598,0.0002889673341996968,0.00017057391232810915,0.0008341275388374925,0.0017508373130112886
2060,0.00044310788507573307,0.0002833671751432121,0.0001676415849942714,0.0008196732960641384,0.001713789883069694
2080,0.00042955536628142,0.0002778577618300915,0.00016468780813738704,0.0008055682992562652,0.0016776692355051637
2100,0.00041650101775303483,0.00027242768555879593,0.00016171508468687534,0.0007917879847809672,0.0016424318309873343
2120,0.0004039185296278447,0.00026708407676778734,0.00015873098163865507,0.0007783024339005351,0.0016080359928309917
2140,0.0003917870344594121,0.0002618268190417439,0.00015574063581880182,0.0007650941843166947,0.0015744486590847373
2160,0.00038009401760064065,0.00025665279827080667,0.00015274633187800646,0.0007521380903199315,0.0015416312962770462
2180,0.00036881351843476295,0.00025156731135211885,0.00014975634985603392,0.0007394127896986902,0.0015095500275492668
2200,0.000357926357537508,0.00024656893219798803,0.00014677457511425018,0.0007269013440236449,0.0014781712088733912
2220,0.0003474209806881845,0.00024165399372577667,0.00014380193897522986,0.0007145893760025501,0.0014474663184955716
2240,0.00033727887785062194,0.00023682255414314568,0.0001408461685059592,0.0007024584338068962,0.0014174061361700296
2260,0.0003274794144090265,0.0002320788917131722,0.00013790783123113215,0.0006904963520355523,0.0013879623729735613
2280,0.0003180098137818277,0.0002274183789268136,0.0001349943777313456,0.0006786917219869792,0.0013591143069788814
2300,0.0003088557568844408,0.0002228398370789364,0.00013210462930146605,0.0006670322036370635,0.0013308324851095676
2320,0.0003000041760969907,0.00021834304789081216,0.00012924347538501024,0.0006555069121532142,0.0013030976988375187
2340,0.0002914356009569019,0.00021392994676716626,0.00012641357898246497,0.0006441136356443167,0.001275892835110426
2360,0.0002831434248946607,0.0002095957606798038,0.00012361853441689163,0.0006328395684249699,0.001249197288416326
2380,0.00027511632652021945,0.0002053443604381755,0.00012085812340956181,0.0006216774927452207,0.001222996274009347
2400,0.0002673415292520076,0.0002011656470131129,0.00011813532910309732,0.0006106309592723846,0.001197273493744433
2420,0.0002598013961687684,0.00019707050523720682,0.0001154524288722314,0.0005996897234581411,0.00117201404646039
2440,0.00025249255122616887,0.0001930455764522776,0.00011281219485681504,0.0005888577434234321,0.0011472080368548632
