epoch,Loss_u,Loss_b,Loss_i,Loss_p,Loss_g,Total_Loss
1,0.6338294744491577,2.371736526489258,0.6396244764328003,0.04855471849441528,0.06761271506547928,3.7613580226898193
30,0.41008567810058594,1.0019913911819458,0.398527055978775,0.26689058542251587,0.07008560746908188,2.147580146789551
60,0.1589103639125824,0.12976059317588806,0.14420560002326965,0.2856474816799164,0.18092423677444458,0.8994482755661011
90,0.09828809648752213,0.24560174345970154,0.10114951431751251,0.050041280686855316,0.13977161049842834,0.6348522305488586
120,0.076494000852108,0.16143573820590973,0.07474007457494736,0.01662314310669899,0.09790666401386261,0.4271996021270752
150,0.06562866270542145,0.1162131205201149,0.061516985297203064,0.012795187532901764,0.09399625658988953,0.3501502275466919
180,0.05930042639374733,0.09444677084684372,0.05292847752571106,0.01029781810939312,0.06311152875423431,0.280085027217865
210,0.057487525045871735,0.07167455554008484,0.04903685301542282,0.008135952986776829,0.039741385728120804,0.22607627511024475
240,0.055948399007320404,0.06140747666358948,0.048454951494932175,0.0066373348236083984,0.034504979848861694,0.20695313811302185
270,0.05246462672948837,0.06233036518096924,0.04623357206583023,0.006254527717828751,0.029470304027199745,0.1967533975839615
300,0.05011189728975296,0.06281726807355881,0.04402472823858261,0.006043716333806515,0.024947097525000572,0.1879447102546692
330,0.04780779778957367,0.06284874677658081,0.041818708181381226,0.005702934693545103,0.021102488040924072,0.17928066849708557
360,0.044999755918979645,0.06235983967781067,0.039090920239686966,0.005361415445804596,0.01800505816936493,0.1698169857263565
390,0.04128824546933174,0.06139199435710907,0.035487398505210876,0.004993027541786432,0.015928538516163826,0.15908919274806976
420,0.03674783557653427,0.06002913415431976,0.031003063544631004,0.004553009290248156,0.01633414812386036,0.14866718649864197
450,0.032555148005485535,0.05815334618091583,0.026644736528396606,0.0041916389018297195,0.01891678012907505,0.14046165347099304
480,0.029348619282245636,0.055521443486213684,0.02315501682460308,0.004049907438457012,0.02096259966492653,0.13303758203983307
510,0.02664874494075775,0.052672870457172394,0.02004106715321541,0.003916834946721792,0.02234349027276039,0.12562301754951477
540,0.02415507286787033,0.049792248755693436,0.017124732956290245,0.0038157422095537186,0.023223552852869034,0.11811135709285736
570,0.02175499126315117,0.04697602242231369,0.014462406747043133,0.00371734076179564,0.023713279515504837,0.1106240302324295
600,0.019497811794281006,0.04408326745033264,0.012179783545434475,0.00355925178155303,0.023830357939004898,0.10315047204494476
630,0.01744743064045906,0.04089248552918434,0.010315945371985435,0.00330532668158412,0.023523401468992233,0.09548458456993103
660,0.015600823797285557,0.03729911893606186,0.008826205506920815,0.0029827156104147434,0.022782890126109123,0.08749175071716309
690,0.013905670493841171,0.03340207785367966,0.0076498426496982574,0.0026600928977131844,0.021609649062156677,0.07922732830047607
720,0.012564088217914104,0.0291689932346344,0.006394156254827976,0.002308993134647608,0.020291490480303764,0.07072772085666656
750,0.01092461682856083,0.02523157186806202,0.005558510310947895,0.0019965441897511482,0.01748410239815712,0.06119534373283386
780,0.009266386739909649,0.020824959501624107,0.004542593844234943,0.0016739325365051627,0.014143379405140877,0.05045124888420105
810,0.0076298099011182785,0.015991253778338432,0.003427282441407442,0.0013182954862713814,0.010457559488713741,0.03882420063018799
840,0.0061380877159535885,0.011782010085880756,0.0023997509852051735,0.0010185863357037306,0.007745758630335331,0.02908419445157051
870,0.00457912590354681,0.008871709927916527,0.0019916801247745752,0.0008204036857932806,0.0057825809344649315,0.022045500576496124
900,0.0034513473510742188,0.006895716767758131,0.0015257286140695214,0.0006321712862700224,0.004552551545202732,0.017057515680789948
930,0.002575693419203162,0.005370627157390118,0.0012839450500905514,0.0005173858953639865,0.0036886706948280334,0.01343632210046053
960,0.0020944401621818542,0.004266560077667236,0.0009221041109412909,0.00037858227733522654,0.0030577145516872406,0.010719401761889458
990,0.001613641157746315,0.0033279885537922382,0.000764839060138911,0.00029057046049274504,0.0025308062322437763,0.00852784514427185
1020,0.0012689671711996198,0.0026010845322161913,0.0006013513775542378,0.00022205467394087464,0.00214172899723053,0.00683518685400486
1050,0.0009862931910902262,0.0020171080250293016,0.0004738712450489402,0.00017054183990694582,0.0018337161745876074,0.005481530912220478
1080,0.0007646680460311472,0.0015681860968470573,0.00036634469870477915,0.00012994185090065002,0.0015959457959979773,0.004425086081027985
1110,0.0006050221854820848,0.0012076465645805001,0.00026424217503517866,8.843497198540717e-05,0.0013781558955088258,0.0035435017198324203
1140,0.00046133907744660974,0.0009291169699281454,0.0001988149742828682,6.307217699941248e-05,0.0012140825856477022,0.002866425784304738
1170,0.0003541231853887439,0.0007183838170021772,0.00014880647358950227,4.423114296514541e-05,0.0010767538333311677,0.0023422986268997192
1200,0.00034057869925163686,0.0006469871150329709,0.000125559265143238,0.00011911674664588645,0.001436653546988964,0.0026688952930271626
1230,0.00021248951088637114,0.00046685634879395366,9.269946895074099e-05,2.7138874429510906e-05,0.0008855219930410385,0.0016847061924636364
1260,0.0001760488230502233,0.0003819275298155844,7.94109218986705e-05,2.0514327843557112e-05,0.000804200884886086,0.0014621024020016193
1290,0.000151265092426911,0.00032278193975798786,7.227665628306568e-05,1.7553637007949874e-05,0.0007394155254587531,0.0013032928109169006
1320,0.00013290217611938715,0.0002830440062098205,6.658009806415066e-05,1.6028634490794502e-05,0.0006849367637187243,0.0011834916658699512
1350,0.0001205669977935031,0.00025232371990568936,6.248745921766385e-05,1.4975303201936185e-05,0.0006376082892529666,0.0010879617184400558
1380,0.00013792645768262446,0.0004206456942483783,5.2679344662465155e-05,0.0001399024622514844,0.0012546675279736519,0.0020058215595781803
1410,0.00010981069499393925,0.00020559766562655568,6.455706898123026e-05,2.136213515768759e-05,0.0006003644084557891,0.0010016919113695621
1440,0.00010140073572983965,0.00019353038806002587,5.26953735970892e-05,1.2550923202070408e-05,0.0005312948487699032,0.0008914722129702568
1470,9.758786472957581e-05,0.00017867599672172219,5.0154965720139444e-05,1.1951256055908743e-05,0.0005044788704253733,0.00084284896729514
1500,9.437707194592804e-05,0.00016669774777255952,4.696313408203423e-05,1.1233069926674943e-05,0.0004800152964890003,0.0007992862956598401
1530,9.171374404104427e-05,0.0001557356008561328,4.415072180563584e-05,1.0603519513097126e-05,0.000458178692497313,0.0007603822741657495
1560,8.944558067014441e-05,0.00014547845057677478,4.1802410123636946e-05,1.0071744327433407e-05,0.0004386875662021339,0.0007254857337102294
1590,8.897012594388798e-05,0.00014327769167721272,3.614330125856213e-05,9.44921703194268e-06,0.0004200257535558194,0.0006978660821914673
1620,8.641878957860172e-05,0.00013222484267316759,3.618530899984762e-05,9.008664164866786e-06,0.00040622957749292254,0.0006700671510770917
1650,8.483904821332544e-05,0.0001250150235136971,3.4573004086269066e-05,8.678636731929146e-06,0.0003929515660274774,0.0006460573058575392
1680,8.35873288451694e-05,0.00011812228331109509,3.326758451294154e-05,8.33853118820116e-06,0.0003804530424531549,0.0006237687775865197
1710,8.251113467849791e-05,0.00011251029354752973,3.1649338779971004e-05,8.012501893972512e-06,0.0003686591808218509,0.0006033424288034439
1740,8.154468378052115e-05,0.00010730474605225027,3.0174871426424943e-05,7.712415026617236e-06,0.00035751608083955944,0.000584252760745585
1770,8.068431634455919e-05,0.00010257440590066835,2.8758193366229534e-05,7.4249164754292e-06,0.00034689661697484553,0.0005663384217768908
1800,7.990723679540679e-05,9.817222598940134e-05,2.7456819225335494e-05,7.155457751650829e-06,0.00033676400198601186,0.0005494557553902268
1830,7.920405187178403e-05,9.408145706402138e-05,2.6253068426740356e-05,6.9023071773699485e-06,0.0003270387533120811,0.0005334796151146293
1860,7.861500489525497e-05,9.055760165210813e-05,2.4973551262519322e-05,6.642546850343933e-06,0.00031757610850036144,0.0005183648318052292
1890,0.00010106252011610195,0.0001817827287595719,2.0564755686791614e-05,6.506148201879114e-05,0.0006024165777489543,0.0009708880679681897
1920,7.796892896294594e-05,8.656122372485697e-05,2.2513317162520252e-05,6.302025212789886e-06,0.00030097574926912785,0.0004943212261423469
1950,7.697637192904949e-05,8.073791104834527e-05,2.31192861974705e-05,6.271320671658032e-06,0.0002952467475552112,0.0004823516355827451
1980,7.677666144445539e-05,7.915416790638119e-05,2.165269324905239e-05,5.899156349187251e-06,0.00028677177033387125,0.00047025445383042097
2010,7.635951624251902e-05,7.632953202119097e-05,2.110460991389118e-05,5.753689038101584e-06,0.00027985358610749245,0.000459400936961174
2040,7.599926902912557e-05,7.385700882878155e-05,2.0478692022152245e-05,5.6002659221121576e-06,0.0002729844709392637,0.0004489197162911296
2070,7.566039857920259e-05,7.151870522648096e-05,1.9876850274158642e-05,5.447410330816638e-06,0.0002662478946149349,0.00043875124538317323
2100,7.53413260099478e-05,6.929937080712989e-05,1.930121288751252e-05,5.296257768350188e-06,0.00025963439838960767,0.00042887256131507456
2130,7.503798406105489e-05,6.717331416439265e-05,1.8757111320155673e-05,5.149059688847046e-06,0.00025315239327028394,0.0004192698688711971
2160,7.474956510122865e-05,6.513601692859083e-05,1.8242290025227703e-05,5.00531132274773e-06,0.00024679297348484397,0.0004099261714145541
2190,7.447126699844375e-05,6.316844519460574e-05,1.7760350601747632e-05,4.867802090302575e-06,0.0002405639097560197,0.0004008317773696035
2220,7.379351882264018e-05,6.0210379160707816e-05,1.843785503297113e-05,5.861053068656474e-06,0.00023917295038700104,0.00039747575647197664
2250,7.436302985297516e-05,6.856036634417251e-05,1.801680446078535e-05,1.296584650845034e-05,0.0002521864662412554,0.00042609250522218645
2280,7.410536636598408e-05,6.211687286850065e-05,1.5692550732637756e-05,5.3341891543823294e-06,0.00022455531870946288,0.0003818043041974306
2310,7.356957212323323e-05,5.729822441935539e-05,1.613742824702058e-05,4.442592398845591e-06,0.00021908328926656395,0.00037053111009299755
2340,7.338527939282358e-05,5.55697079107631e-05,1.5899993741186336e-05,4.313791578169912e-06,0.000214642146602273,0.0003638109192252159
