epoch,Loss_u,Loss_b,Loss_i,Loss_p,Loss_g,Total_Loss
1350,0.0004510201106313616,0.00012286532728467137,0.00010770758672151715,1.890759085654281e-05,0.000829305499792099,0.0015298060607165098
1380,0.0004315557307563722,0.0001208838148158975,0.00010239764378638938,1.776825956767425e-05,0.0007960909279063344,0.0014686963986605406
1410,0.0004131921741645783,0.00011892381007783115,9.736295760376379e-05,1.6695179510861635e-05,0.0007640057592652738,0.0014101798878982663
1440,0.0003958380548283458,0.0001169601091532968,9.257782949134707e-05,1.5692254237364978e-05,0.0007330942898988724,0.0013541625812649727
1470,0.00037940850597806275,0.00011497601371956989,8.802961383480579e-05,1.4747734894626774e-05,0.0007033964502625167,0.001300558215007186
1500,0.00036383196129463613,0.0001129565789597109,8.370319119421765e-05,1.3867162124370225e-05,0.0006749362801201642,0.0012492951937019825
1530,0.000349053560057655,0.00011089324107160792,7.95824162196368e-05,1.3044045772403479e-05,0.0006477287388406694,0.0012003020383417606
1560,0.0003350175975356251,0.0001087763303075917,7.566084968857467e-05,1.227776192536112e-05,0.0006217822665348649,0.0011535147204995155
1590,0.00032167905010282993,0.00010660300904419273,7.193277269834653e-05,1.1561398423509672e-05,0.0005970918573439121,0.0011088680475950241
1620,0.00030900270212441683,0.00010436496086185798,6.838850094936788e-05,1.0896892490563914e-05,0.0005736474995501339,0.0010663005523383617
1650,0.00029694559634663165,0.00010206764272879809,6.502404721686617e-05,1.0280593414790928e-05,0.0005514331860467792,0.0010257510002702475
1680,0.0002854843332897872,9.970722021535039e-05,6.182862125569955e-05,9.709890036901925e-06,0.0005304270889610052,0.0009871571091935039
1710,0.00027458847034722567,9.728832810651511e-05,5.879909804207273e-05,9.181834684568457e-06,0.0005106008029542863,0.0009504585759714246
1740,0.0002642305626068264,9.481649613007903e-05,5.592733941739425e-05,8.694616553839296e-06,0.000491922430228442,0.0009155914885923266
1770,0.00025438814191147685,9.229726856574416e-05,5.320885611581616e-05,8.245840945164673e-06,0.0004743550671264529,0.0008824951946735382
1800,0.0002450406027492136,8.973555668490008e-05,5.0639151595532894e-05,7.831926268409006e-06,0.00045786076225340366,0.000851107994094491
1830,0.00023616509861312807,8.714189607417211e-05,4.821069160243496e-05,7.451702458638465e-06,0.0004423977807164192,0.0008213671972043812
1860,0.00022774528770241886,8.452541078440845e-05,4.591560718836263e-05,7.103032658051234e-06,0.00042791920714080334,0.0007932085427455604
1890,0.0002197576395701617,8.189702202798799e-05,4.375198477646336e-05,6.784004654036835e-06,0.00041437771869823337,0.0007665683515369892
1920,0.00021219061454758048,7.926289254100993e-05,4.171201726421714e-05,6.49095636617858e-06,0.00040172802982851863,0.000741384516004473
1950,0.00020502012921497226,7.663763972232118e-05,3.979160464950837e-05,6.224571734492201e-06,0.00038991699693724513,0.000717590912245214
1980,0.00019823721959255636,7.402632763842121e-05,3.7983860238455236e-05,5.979773050057702e-06,0.00037889747181907296,0.0006951246177777648
2010,0.0001918231719173491,7.14394700480625e-05,3.628500417107716e-05,5.757003236794844e-06,0.0003686156414914876,0.0006739202653989196
2040,0.0001857615279732272,6.888820644235238e-05,3.468760405667126e-05,5.5545615396113135e-06,0.000359024154022336,0.0006539160385727882
2070,0.00018003664445132017,6.637880869675428e-05,3.318960443721153e-05,5.3691314860770945e-06,0.0003500737075228244,0.000635047908872366
2100,0.00017463526455685496,6.392056820914149e-05,3.178407860104926e-05,5.199960014579119e-06,0.00034171564038842916,0.0006172555149532855
2130,0.00016954107559286058,6.151786510599777e-05,3.0466810130747035e-05,5.047651484346716e-06,0.00033390536555089056,0.000600478786509484
2160,0.0001647427270654589,5.9177898947382346e-05,2.9232918677735142e-05,4.9077989388024434e-06,0.0003265970735810697,0.0005846584099344909
2190,0.00016022403724491596,5.690633406629786e-05,2.8076054150005803e-05,4.780468771059532e-06,0.00031975010642781854,0.0005697370506823063
2220,0.0001559705997351557,5.4706040828023106e-05,2.699427386687603e-05,4.6643954192404635e-06,0.0003133244172204286,0.0005556597025133669
2250,0.00015197177708614618,5.258052988210693e-05,2.5981500584748574e-05,4.558203727356158e-06,0.0003072814433835447,0.0005423734546639025
2280,0.0001482106454204768,5.053369022789411e-05,2.503434370737523e-05,4.461688149604015e-06,0.0003015869588125497,0.0005298273172229528
2310,0.00014467883738689125,4.8566271289018914e-05,2.414631308056414e-05,4.372698185761692e-06,0.0002962090657092631,0.0005179732106626034
2340,0.00014135989476926625,4.667772009270266e-05,2.3315702492254786e-05,4.291518962418195e-06,0.0002911172341555357,0.0005067620659247041
2370,0.00013824467896483839,4.487006299314089e-05,2.2536905817105435e-05,4.216580236970913e-06,0.0002862836990971118,0.0004961519152857363
2400,0.00013531988952308893,4.3142401409568265e-05,2.1806781660416164e-05,4.14854093833128e-06,0.00028168223798274994,0.0004860998596996069
2430,0.00013257295358926058,4.149348387727514e-05,2.112230140483007e-05,4.084808097104542e-06,0.00027729239081963897,0.0004765659396070987
2460,0.000129997861222364,3.992056372226216e-05,2.0477466023294255e-05,4.025824637210462e-06,0.0002730901469476521,0.0004675118834711611
2490,0.0001275803369935602,3.8423313526436687e-05,1.9871356926159933e-05,3.9690562516625505e-06,0.00026906037237495184,0.00045890442561358213
2520,0.0001253113296115771,3.7000241718487814e-05,1.929826794366818e-05,3.919501978089102e-06,0.000265180307906121,0.0004507096600718796
2550,0.0001231803180417046,3.564674989320338e-05,1.8757787984213792e-05,3.869521151500521e-06,0.000261441309703514,0.000442895689047873
2580,0.00012117964070057496,3.4361564758000895e-05,1.8244631064590067e-05,3.82363850803813e-06,0.0002578248386271298,0.00043543431092984974
2610,0.0001192988856928423,3.314174682600424e-05,1.7758135072654113e-05,3.780612587434007e-06,0.00025431954418309033,0.00042829892481677234
2640,0.00011757695756386966,3.248975917813368e-05,1.7194923202623613e-05,4.204219749226468e-06,0.0002508266770746559,0.00042229253449477255
2670,0.00011585914035094902,3.089353776886128e-05,1.6881727788131684e-05,3.6557353269017767e-06,0.000247646908974275,0.0004149370361119509
2700,0.00011431438906583935,2.984162165375892e-05,1.6429166862508282e-05,3.6774783893633867e-06,0.00024435954401269555,0.0004086222033947706
2730,0.00011284006177447736,2.8851056413259357e-05,1.6040439732023515e-05,3.62110245077929e-06,0.0002412212488707155,0.00040257390355691314
2760,0.00011146083124913275,2.7913267331314273e-05,1.5657067706342787e-05,3.5880457289749756e-06,0.00023813440930098295,0.0003967536031268537
2790,0.00011015972995664924,2.7025127565138973e-05,1.5291294403141364e-05,3.5532393667381257e-06,0.00023511290783062577,0.00039114232640713453
2820,0.00010893592843785882,2.6181040084338747e-05,1.4938399544917047e-05,3.518697440085816e-06,0.00023214808607008308,0.0003857221454381943
2850,0.00010777813440654427,2.5378609279869124e-05,1.4594726962968707e-05,3.4856852835218888e-06,0.00022923643700778484,0.0003804735897574574
2880,0.00010668372851796448,2.4613027562736534e-05,1.4261253454606049e-05,3.4512856927904068e-06,0.00022637395886704326,0.0003753832424990833
2910,0.00010564646800048649,2.387995846220292e-05,1.3937852600065526e-05,3.419589120312594e-06,0.000223555151023902,0.00037043902557343245
2940,0.00010466398816788569,2.3179036361398175e-05,1.3621462130686268e-05,3.3876758607220836e-06,0.00022077889298088849,0.00036563107278198004
2970,0.00010373028635513037,2.250799661851488e-05,1.3313939234649297e-05,3.3533747227920685e-06,0.000218043482163921,0.0003609490813687444
3000,0.00010284132440574467,2.1863930669496767e-05,1.3012699128012173e-05,3.3220171644643415e-06,0.0002153440291294828,0.0003563840000424534
3030,0.00010199401731370017,2.1246227333904244e-05,1.2718715879600495e-05,3.288923835498281e-06,0.0002126814506482333,0.0003519293386489153
3060,0.00010118532372871414,2.0651841623475775e-05,1.243076712853508e-05,3.257076969021e-06,0.00021005136659368873,0.00034757639514282346
3090,0.00010041268251370639,2.0080657122889534e-05,1.2147562301834114e-05,3.2244022349914303e-06,0.0002074538206215948,0.0003433191159274429
3120,9.967292862711474e-05,1.9529798009898514e-05,1.1869384252349846e-05,3.1931674584484426e-06,0.00020488680456764996,0.0003391520876903087
3150,9.896447591017932e-05,1.899871858768165e-05,1.1596014701353852e-05,3.1606859920429997e-06,0.0002023490087594837,0.0003350689075887203
3180,9.828656038735062e-05,1.8485136024537496e-05,1.1325641935400199e-05,3.1295028293243377e-06,0.00019983825040981174,0.00033106509363278747
3210,9.763242996996269e-05,1.7989246771321632e-05,1.106276613427326e-05,3.094825842708815e-06,0.00019735650857910514,0.00032713578548282385
3240,9.700391092337668e-05,1.7509293684270233e-05,1.0804730663949158e-05,3.0581318242184352e-06,0.00019490160048007965,0.0003232776653021574
3270,9.609088010620326e-05,1.8711809389060363e-05,1.1269392416579649e-05,3.5398707041167654e-06,0.00019373255781829357,0.0003233445168007165
3300,9.590784611646086e-05,1.6625936041236855e-05,1.0144754924112931e-05,3.2631885460432386e-06,0.00019000229076482356,0.00031594402389600873
3330,9.527533256914467e-05,1.615001747268252e-05,1.0027139978774358e-05,2.983292688440997e-06,0.00018767028814181685,0.0003121060726698488
3360,9.472787496633828e-05,1.5722749594715424e-05,9.807799870031886e-06,2.935335714937537e-06,0.00018531535170041025,0.0003085091011598706
3390,9.421296999789774e-05,1.5306011846405454e-05,9.581962331139948e-06,2.9020507099630777e-06,0.00018297595670446754,0.0003049789520446211
3420,9.372069325763732e-05,1.4905011084920261e-05,9.360172953165602e-06,2.8692418254649965e-06,0.00018065684707835317,0.0003015119582414627
3450,9.324695565737784e-05,1.4514985196001362e-05,9.13670282898238e-06,2.8366480364638846e-06,0.00017836506594903767,0.00029810034902766347
3480,9.278416109737009e-05,1.4132076103123836e-05,8.918465027818456e-06,2.8056119845132343e-06,0.00017609800852369517,0.0002947383327409625
3510,9.23373008845374e-05,1.3759797184320632e-05,8.699536920175888e-06,2.7729329303838313e-06,0.0001738552819006145,0.0002914248616434634
3540,9.183491056319326e-05,1.3390033927862532e-05,8.585401701566298e-06,2.695583134482149e-06,0.00017168725025840104,0.00028819317230954766
3570,9.643410157877952e-05,1.6943266018643044e-05,5.935728040640242e-06,2.0774805307155475e-05,0.00018247496336698532,0.00032256287522614
3600,9.207565744873136e-05,1.2980010978935752e-05,7.274680228874786e-06,4.141063072893303e-06,0.00016796124691609293,0.0002844326663762331
3630,9.06463828869164e-05,1.2345448340056464e-05,8.106584573397413e-06,2.624163698783377e-06,0.0001655551022849977,0.0002792776795104146
3660,9.041398880071938e-05,1.207454170071287e-05,7.694668965996243e-06,2.625141860335134e-06,0.00016341832815669477,0.0002762266667559743
3690,9.004517050925642e-05,1.1764876035158522e-05,7.527579327870626e-06,2.589533096397645e-06,0.00016143670654855669,0.0002733638684730977
3720,8.968957990873605e-05,1.1460718269518111e-05,7.351191470661433e-06,2.557621655796538e-06,0.00015947500651236624,0.0002705341321416199
3750,8.934437937568873e-05,1.1161869224451948e-05,7.173060112108942e-06,2.5275751340814168e-06,0.00015752995386719704,0.0002677368465811014
3780,8.900551620172337e-05,1.086786051018862e-05,6.999352990533225e-06,2.4963337637018412e-06,0.0001556024799356237,0.00026497154613025486
3810,8.787670230958611e-05,1.2781312761944719e-05,1.062880710378522e-05,1.409457308909623e-05,0.0001660949783399701,0.0002914763754233718
3840,8.859722584020346e-05,1.2844398042943794e-05,1.0711906725191511e-05,1.3812991710437927e-05,0.0001639401016291231,0.0002899066312238574
3870,8.950283518061042e-05,1.0423895218991674e-05,5.532333489099983e-06,4.612583325069863e-06,0.00015129359962884337,0.00026136526139453053
3900,8.811488805804402e-05,9.815719749894924e-06,6.123338607721962e-06,2.5297731554019265e-06,0.00014852569438517094,0.0002551093930378556
3930,8.767813415033743e-05,9.558363672113046e-06,6.149412456579739e-06,2.3838542801968288e-06,0.00014682329492643476,0.00025259304675273597
3960,8.735612937016413e-05,9.311101166531444e-06,6.069959454180207e-06,2.332903250135132e-06,0.00014515535440295935,0.0002502254501450807
3990,8.70901785674505e-05,9.078969924303237e-06,5.922589480178431e-06,2.30768091569189e-06,0.00014348958211485296,0.0002478889946360141
4020,8.682340558152646e-05,8.848161087371409e-06,5.784303084510611e-06,2.279855380038498e-06,0.00014184036990627646,0.000245576084125787
4050,8.656623685965315e-05,8.620777407486457e-06,5.644480552291498e-06,2.2522776816913392e-06,0.00014020204253029078,0.00024328581639565527
4080,8.631404489278793e-05,8.397420970140956e-06,5.506361958396155e-06,2.2251974769460503e-06,0.0001385752548230812,0.00024101827875711024
4110,8.60660511534661e-05,8.176969458872918e-06,5.371740826376481e-06,2.19859884964535e-06,0.0001369607198284939,0.0002387740823905915
4140,8.583880116930231e-05,7.964232281665318e-06,5.2188679546816275e-06,2.179589500883594e-06,0.00013535312609747052,0.000236554624279961
4170,9.237503400072455e-05,1.1770172932301648e-05,5.801196493848693e-06,2.6887017156695947e-05,0.00014568824553862214,0.00028252165066078305
4200,8.972185605671257e-05,9.306591891800053e-06,3.4735212466330267e-06,1.4404446119442582e-05,0.00013974180910736322,0.00025664822896942496
4230,8.594500104663894e-05,7.398079560516635e-06,4.360896127764136e-06,2.9720367820118554e-06,0.0001313823158852756,0.00023205832985695451
4260,8.518636605003849e-05,7.183758043538546e-06,4.689023171522422e-06,2.1047101199656026e-06,0.00012983361375518143,0.0002289974654559046
4290,8.491176413372159e-05,7.016883955657249e-06,4.695671123045031e-06,2.0519514691841323e-06,0.00012851640349254012,0.00022719267872162163
4320,8.473143680021167e-05,6.8625745370809454e-06,4.5887791202403605e-06,2.0371919617900858e-06,0.00012719581718556583,0.00022541580256074667
4350,8.454594353679568e-05,6.707206466671778e-06,4.505541710386751e-06,2.014616484302678e-06,0.0001258881384273991,0.00022366145276464522
4380,8.437024371232837e-05,6.555384970852174e-06,4.417044237925438e-06,1.992362285818672e-06,0.00012458875426091254,0.00022192377946339548
4410,8.41990695334971e-05,6.406886313925497e-06,4.326070666138548e-06,1.969976437976584e-06,0.0001232976937899366,0.00022019969765096903
4440,8.403065294260159e-05,6.258942448766902e-06,4.2358542486908846e-06,1.948987573996419e-06,0.00012201458594063297,0.00021848903270438313
4470,8.386705303564668e-05,6.113792551332153e-06,4.146441824559588e-06,1.925991682583117e-06,0.00012073894322384149,0.00021679222118109465
4500,8.370500290766358e-05,5.970440270175459e-06,4.05880382459145e-06,1.9038877780985786e-06,0.00011947126768063754,0.00021510940860025585
4530,8.354478632099926e-05,5.828939265484223e-06,3.972633749071974e-06,1.8833979993360117e-06,0.0001182105770567432,0.00021344033302739263
4560,8.338923362316564e-05,5.690587840945227e-06,3.887060756824212e-06,1.8609023300086847e-06,0.00011695792636601254,0.00021178570750635117
4590,8.323627116624266e-05,5.55376982447342e-06,3.8039206629036926e-06,1.8382081634626957e-06,0.000115712929982692,0.00021014509547967464
4620,8.308456744998693e-05,5.419624812930124e-06,3.721873781614704e-06,1.8182107623943011e-06,0.00011447496945038438,0.0002085192536469549
4650,8.27222756925039e-05,5.286714440444484e-06,3.957918124797288e-06,1.948338649526704e-06,0.00011352870205882937,0.00020744395442306995
4680,0.0001101984380511567,3.1194733310258016e-05,7.152480065997224e-06,0.00014298247697297484,0.00025813805405050516,0.000549666176084429
4710,8.602169691585004e-05,6.002799636917189e-06,2.739601768553257e-06,4.061151230416726e-06,0.0001149055315181613,0.0002137307747034356
4740,8.280121255666018e-05,4.8867186706047505e-06,3.324542831251165e-06,1.8153020846511936e-06,0.00011011565220542252,0.00020294342539273202
4770,8.25844836072065e-05,4.813995019503636e-06,3.3372518828400644e-06,1.7140353065769887e-06,0.00010915782331721857,0.0002016075886785984
4800,8.242931653512642e-05,4.716053808806464e-06,3.310736246930901e-06,1.7137083432317013e-06,0.00010814351117005572,0.000200313312234357
4830,8.22939837235026e-05,4.62305160908727e-06,3.278988742749789e-06,1.6909400528675178e-06,0.00010714586824178696,0.0001990328310057521
4860,8.2180202298332e-05,4.535248990578111e-06,3.226997250749264e-06,1.6731546566006728e-06,0.00010614976054057479,0.00019776535918936133
4890,8.20714994915761e-05,4.448315849003848e-06,3.1759884677740047e-06,1.6555944739593542e-06,0.0001051573344739154,0.00019650874310173094
4920,8.196894486900419e-05,4.363610514701577e-06,3.125900320810615e-06,1.638031676520768e-06,0.00010416714212624356,0.00019526362302713096
4950,8.186789636965841e-05,4.280224857211579e-06,3.077409928664565e-06,1.6230328583333176e-06,0.00010318070417270064,0.00019402927136979997
4980,8.177210111171007e-05,4.1997227526735514e-06,3.029629397133249e-06,1.606515297680744e-06,0.00010219778050668538,0.0001928057463373989
5010,8.167812484316528e-05,4.121237907384057e-06,2.9833722692274023e-06,1.590171450516209e-06,0.0001012198263197206,0.00019159272778779268
5040,8.158532000379637e-05,4.0446607272315305e-06,2.9372852168307872e-06,1.573338749949471e-06,0.00010024799121310934,0.00019038858590647578
5070,8.149562199832872e-05,3.969649696955457e-06,2.8897200081701158e-06,1.5555019672319759e-06,9.928115468937904e-05,0.00018919166177511215
5100,8.155724208336323e-05,3.947662662540097e-06,2.8067991024727235e-06,1.4200063560565468e-06,9.838992264121771e-05,0.00018812163034453988
5130,9.536841389490291e-05,2.2431864636018872e-05,9.72475936578121e-06,6.68780121486634e-05,0.0001570923486724496,0.0003514954005368054
5160,8.043476555030793e-05,4.465044639800908e-06,3.926016688637901e-06,8.281415830424521e-06,0.00010043083602795377,0.0001975380873773247
5190,8.125073509290814e-05,3.7145284750295104e-06,2.6820189304999076e-06,1.4265576737670926e-06,9.582190250512213e-05,0.0001848957472248003
5220,8.111685747280717e-05,3.6421583899937104e-06,2.6703135063144146e-06,1.4406305126613006e-06,9.496058919467032e-05,0.00018383054703008384
5250,8.099204569589347e-05,3.569724412955111e-06,2.6560637707007118e-06,1.4720282024427433e-06,9.410013444721699e-05,0.00018278999777976424
5280,8.092169446172193e-05,3.512853936626925e-06,2.6214845547656296e-06,1.454400944567169e-06,9.32548864511773e-05,0.00018176532466895878
5310,8.085268927970901e-05,3.45677131008415e-06,2.58795307672699e-06,1.4402916121980525e-06,9.241058432962745e-05,0.00018074829131364822
5340,8.095908560790122e-05,3.445245965849608e-06,2.380370688115363e-06,1.615058181414497e-06,9.167543612420559e-05,0.00018007520702667534
5370,8.268395322375e-05,1.645693373575341e-05,1.3342310921871103e-05,5.2210707508493215e-05,0.00015808461466804147,0.0003227785346098244
5400,8.029615855775774e-05,3.958934030379169e-06,3.5397988540353253e-06,4.347605681687128e-06,9.322975529357791e-05,0.00018537224968895316
5430,8.064280700637028e-05,3.306670350866625e-06,2.666688487806823e-06,1.5364628325187368e-06,8.962248102761805e-05,0.00017777510220184922
5460,8.058175444602966e-05,3.1867411962593906e-06,2.4742332698224345e-06,1.414366124663502e-06,8.874788181856275e-05,0.00017640498117543757
5490,8.055828948272392e-05,3.156106686219573e-06,2.421417093501077e-06,1.360388296234305e-06,8.806391269899905e-05,0.00017556011152919382
5520,8.047947630984709e-05,3.117371306871064e-06,2.4131238660629606e-06,1.35266782308463e-06,8.737148164073005e-05,0.00017473411571700126
5550,8.042252011364326e-05,3.082067223658669e-06,2.3907014110591263e-06,1.341158053946856e-06,8.66766058607027e-05,0.00017391305300407112
5580,8.0368212366011e-05,3.0472933758574072e-06,2.3688389774179086e-06,1.3288841955727548e-06,8.598199929110706e-05,0.0001730952353682369
5610,8.031663310248405e-05,3.0132800930005033e-06,2.345663233427331e-06,1.3175488220440457e-06,8.528785838279873e-05,0.00017228099750354886
5640,8.026590512599796e-05,2.9800958145642653e-06,2.3233008050738135e-06,1.30716432522604e-06,8.459397940896451e-05,0.0001714704412734136
5670,8.021773828659207e-05,2.947673237940762e-06,2.301215772604337e-06,1.295560650760308e-06,8.390135189983994e-05,0.00017066353757400066
5700,8.017215441213921e-05,2.916172888944857e-06,2.278898591612233e-06,1.282985294892569e-06,8.320999040734023e-05,0.00016986019909381866
5730,8.01270070951432e-05,2.885581352529698e-06,2.2576828087039758e-06,1.2700859315373236e-06,8.252004045061767e-05,0.00016906039672903717
5760,8.007675205590203e-05,2.8536624085973017e-06,2.237142780359136e-06,1.2644418347917963e-06,8.18312109913677e-05,0.00016826321370899677
5790,0.00010233765351586044,5.596876872004941e-05,3.427409319556318e-05,0.00026835507014766335,0.00025054154684767127,0.0007114771287888288
5820,7.960451330291107e-05,5.243551640887745e-06,4.997519681637641e-06,1.871244967333041e-05,9.222800144925714e-05,0.0002007860312005505
5850,7.997632201295346e-05,2.794851752696559e-06,2.2483518478111364e-06,1.2323412192927208e-06,8.00131747382693e-05,0.00016626504657324404
5880,7.993041072040796e-05,2.750563908193726e-06,2.1719476990256226e-06,1.2276835832381039e-06,7.945876859594136e-05,0.00016553938621655107
5910,7.985110278241336e-05,2.718293217185419e-06,2.1545197341765743e-06,1.2418579444783973e-06,7.891462882980704e-05,0.00016488040273543447
5940,7.983446994330734e-05,2.7008281904272735e-06,2.124729689967353e-06,1.201469103762065e-06,7.835488941054791e-05,0.00016421638429164886
5970,7.979376096045598e-05,2.676662916201167e-06,2.109650495185633e-06,1.193356638395926e-06,7.778472354402766e-05,0.00016355815751012415
6000,7.975933840498328e-05,2.6545558284851722e-06,2.093492639687611e-06,1.1830011317215394e-06,7.721089059486985e-05,0.00016290126950480044
6030,7.972583262016997e-05,2.633126086948323e-06,2.0785414562851656e-06,1.1733640121747158e-06,7.663496216991916e-05,0.00016224582213908434
6060,7.969292346388102e-05,2.61225341091631e-06,2.0644788492063526e-06,1.1639949661912397e-06,7.605850260006264e-05,0.0001615921501070261
6090,7.966051634866744e-05,2.5922486202034634e-06,2.0510949525487376e-06,1.1539752904354827e-06,7.54820357542485e-05,0.00016093987505882978
6120,7.933644519653171e-05,2.8862555154773872e-06,2.6563595838524634e-06,2.449028670525877e-06,7.651095802430063e-05,0.0001638390531297773
6150,7.922454096842557e-05,5.673890882462729e-06,4.720430297311395e-06,1.3151838174962904e-05,9.088139631785452e-05,0.00019365210027899593
6180,7.933502638479695e-05,2.590181566120009e-06,2.2073788841225905e-06,2.5554084004397737e-06,7.452037243638188e-05,0.00016120837244670838
6210,7.959990034578368e-05,2.526150183257414e-06,2.022016815317329e-06,1.1477778798507643e-06,7.339649891946465e-05,0.00015869233175180852
6240,7.960917719174176e-05,2.5063156954274746e-06,1.982624326046789e-06,1.106932927541493e-06,7.29386301827617e-05,0.0001581436808919534
6270,7.954926695674658e-05,2.4830742404446937e-06,1.986958977795439e-06,1.1102105190730072e-06,7.248415204230696e-05,0.0001576136564835906
